race_id,municipality,csd,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,magnitude,source,province,region,pop_2016
Creston2014MAYOR99,Creston,NA,Jared,LeBlanc,,67,1828,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Creston2014MAYOR99,Creston,NA,Rhonda,Barter,,148,1828,0,0,0,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Creston2014MAYOR99,Creston,NA,Ron,Toyota,,852,1828,1,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Creston2014MAYOR99,Creston,NA,Tom,Mann,,343,1828,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Creston2014MAYOR99,Creston,NA,Bill,Hutchinson,,418,1828,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Cumberland2008MAYOR99,Cumberland,NA,Fred,Bates,,596,1082,1,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Cumberland2008MAYOR99,Cumberland,NA,Rick,Grinham,,486,1082,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Cumberland2011MAYOR99,Cumberland,NA,Leslie,Baird,,0,0,0,1,1,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Cumberland2014MAYOR99,Cumberland,NA,Leslie,Baird,,0,0,1,1,1,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Dawson Creek2008MAYOR99,Dawson Creek,NA,Mike,Bernier,,1351,2833,0,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Dawson Creek2008MAYOR99,Dawson Creek,NA,Wayne,Dahlen,,654,2833,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Dawson Creek2008MAYOR99,Dawson Creek,NA,Brent,Neumann,,828,2833,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Dawson Creek2011MAYOR99,Dawson Creek,NA,Mike,Bernier,,0,0,1,1,1,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Dawson Creek2014MAYOR99,Dawson Creek,NA,Dale,Bumstead,,0,0,1,1,1,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2008MAYOR99,Delta,NA,Mike,Reilly,,1154,21174,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2008MAYOR99,Delta,NA,Blair,Clarke,,458,21174,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2008MAYOR99,Delta,NA,Lois,Jackson,,11103,21174,1,1,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2008MAYOR99,Delta,NA,Krista,Engelland,,8156,21174,0,0,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2008MAYOR99,Delta,NA,Ray,Robinson,,303,21174,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2011MAYOR99,Delta,NA,John,Meech,,1720,23268,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2011MAYOR99,Delta,NA,Krista,Engelland,,6158,23268,0,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2011MAYOR99,Delta,NA,Heather,King,,5346,23268,0,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2011MAYOR99,Delta,NA,Lois,Jackson,,10044,23268,1,1,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Delta2014MAYOR99,Delta,NA,Lois,Jackson,Delta Independent Voters Association,0,0,1,1,1,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2008MAYOR99,Duncan,NA,Phil,Kent,,648,1200,1,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2008MAYOR99,Duncan,NA,Jim,Quaife,,135,1200,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2008MAYOR99,Duncan,NA,Michael,Coleman,,417,1200,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2011MAYOR99,Duncan,NA,Paul,Fletcher,,362,1191,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2011MAYOR99,Duncan,NA,Phil,Kent,,829,1191,1,1,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2014MAYOR99,Duncan,NA,Phil,Kent,,845,1101,1,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Duncan2014MAYOR99,Duncan,NA,Peter,Gordon,,256,1101,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Elkford2008MAYOR99,Elkford,NA,Andrew Fredrick,Klapp,,115,732,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Elkford2008MAYOR99,Elkford,NA,Marcus,Munro,,178,732,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Elkford2008MAYOR99,Elkford,NA,Dean,McKerracher,,439,732,1,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Elkford2011MAYOR99,Elkford,NA,Dean,McKerracher,,0,0,1,1,1,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Elkford2014MAYOR99,Elkford,NA,Dean,McKerracher,,352,488,1,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Elkford2014MAYOR99,Elkford,NA,David,Jones,,136,488,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Enderby2008MAYOR99,Enderby,NA,Dee,Wejr,,400,476,0,1,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Enderby2008MAYOR99,Enderby,NA,Jeff,Copeman,,76,476,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Enderby2011MAYOR99,Enderby,NA,Dee,Wejr,,276,828,1,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Enderby2011MAYOR99,Enderby,NA,Howie,Cyr,,552,828,0,1,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Enderby2014MAYOR99,Enderby,NA,Greg,McCune,,568,924,0,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Enderby2014MAYOR99,Enderby,NA,Howie,Cyr,,356,924,1,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2008MAYOR99,Esquimalt,NA,Chris,Clement,,1278,3409,1,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2008MAYOR99,Esquimalt,NA,Barbara,Desjardins,,2131,3409,0,1,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2011MAYOR99,Esquimalt,NA,Barbara,Desjardins,,0,0,1,1,1,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2014MAYOR99,Esquimalt,NA,John,Ducker,,962,4363,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2014MAYOR99,Esquimalt,NA,Scott,Attrill,,196,4363,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2014MAYOR99,Esquimalt,NA,Barb,Desjardins,,3180,4363,1,1,0,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Esquimalt2014MAYOR99,Esquimalt,NA,David,Shebib,,25,4363,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fernie2008MAYOR99,Fernie,NA,Cindy,Corrigan,,837,1478,0,1,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fernie2008MAYOR99,Fernie,NA,Dan,McSkimming,,641,1478,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fernie2011MAYOR99,Fernie,NA,Cindy,Corrigan,,655,1352,1,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fernie2011MAYOR99,Fernie,NA,Mary,Giuliano,,697,1352,0,1,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fernie2014MAYOR99,Fernie,NA,Mary,Giuliano,,0,0,1,1,1,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2008MAYOR99,Fort St. James,NA,Rob,MacDougall,,259,524,1,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2008MAYOR99,Fort St. James,NA,Sandra,Harwood,,265,524,0,1,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2011MAYOR99,Fort St. James,NA,Brenda,Gouglas,,52,529,0,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2011MAYOR99,Fort St. James,NA,Rob,MacDougall,,220,529,0,1,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2011MAYOR99,Fort St. James,NA,Ann,McCormick,,182,529,0,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2011MAYOR99,Fort St. James,NA,Sandra,Harwood,,75,529,1,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. James2014MAYOR99,Fort St. James,NA,Rob,MacDougall,,0,0,1,1,1,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. John2008MAYOR99,Fort St. John,NA,Bruce,Lantz,,1498,2840,0,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. John2008MAYOR99,Fort St. John,NA,Jim,Eglinski,,1342,2840,1,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. John2011MAYOR99,Fort St. John,NA,Mike,Murray,,198,2676,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. John2011MAYOR99,Fort St. John,NA,Lori,Ackerman,,1269,2676,0,1,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. John2011MAYOR99,Fort St. John,NA,Don,Irwin,,1209,2676,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fort St. John2014MAYOR99,Fort St. John,NA,Lori,Ackerman,,0,0,1,1,1,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fraser Lake2008MAYOR99,Fraser Lake,NA,Dwayne,Lindstrom,,0,0,0,1,1,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fraser Lake2011MAYOR99,Fraser Lake,NA,Dwayne,Lindstrom,,0,0,1,1,1,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fraser Lake2014MAYOR99,Fraser Lake,NA,Dwayne,Lindstrom,,213,377,1,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fraser Lake2014MAYOR99,Fraser Lake,NA,Sarrah,Nahornoff-Storey,,164,377,0,0,0,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fruitvale2008MAYOR99,Fruitvale,NA,Libby,Nelson,,344,607,1,1,0,F,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fruitvale2008MAYOR99,Fruitvale,NA,Bill,Wenman,,263,607,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fruitvale2011MAYOR99,Fruitvale,NA,Patricia-Lynn,Cecchini,,322,554,0,1,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fruitvale2011MAYOR99,Fruitvale,NA,Gary,Moisson,,232,554,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Fruitvale2014MAYOR99,Fruitvale,NA,Patricia,Cecchini,,0,0,1,1,1,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2008MAYOR99,Gibsons,NA,Gerry,Tretick,,703,1440,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2008MAYOR99,Gibsons,NA,Barry,Janyk,,737,1440,1,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2011MAYOR99,Gibsons,NA,Arthur,Shaw,,23,1906,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2011MAYOR99,Gibsons,NA,Barry,Janyk,,759,1906,1,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2011MAYOR99,Gibsons,NA,Wayne,Rowe,,1124,1906,0,1,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2014MAYOR99,Gibsons,NA,Suzanne,Senger,,807,2226,0,0,0,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gibsons2014MAYOR99,Gibsons,NA,Wayne,ROWE,,1419,2226,1,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2008MAYOR99,Gold River,NA,Craig,Anderson,,0,0,1,1,1,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2011MAYOR99,Gold River,NA,Robert,McAnulty,,19,655,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2011MAYOR99,Gold River,NA,Craig,Anderson,,354,655,1,1,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2011MAYOR99,Gold River,NA,Brad,Unger,,282,655,0,0,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2014MAYOR99,Gold River,NA,Craig,Anderson,,240,649,1,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2014MAYOR99,Gold River,NA,Doug,Arcus,,53,649,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Gold River2014MAYOR99,Gold River,NA,Brad,Unger,,356,649,0,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Golden2008MAYOR99,Golden,NA,Jim,Doyle,,568,1141,1,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Golden2008MAYOR99,Golden,NA,Aman,Virk,,573,1141,0,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Golden2011MAYOR99,Golden,NA,Christina,Benty,,0,0,1,1,1,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Golden2014MAYOR99,Golden,NA,Keith,Hern,,437,1285,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Golden2014MAYOR99,Golden,NA,Ron,Oszust,,848,1285,0,1,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2008MAYOR99,Grand Forks,NA,Brian,Taylor,,667,1427,0,1,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2008MAYOR99,Grand Forks,NA,David,Pehota,,36,1427,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2008MAYOR99,Grand Forks,NA,Ken,Johnston,,45,1427,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2008MAYOR99,Grand Forks,NA,Dann,Lebedoff,,46,1427,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2008MAYOR99,Grand Forks,NA,Neil,Krog,,349,1427,1,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2008MAYOR99,Grand Forks,NA,Everett,Baker,,284,1427,0,0,0,M,2008,15-Nov-08,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2011MAYOR99,Grand Forks,NA,Christine,Thompson,,400,1179,0,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2011MAYOR99,Grand Forks,NA,Brian,Taylor,,641,1179,1,1,0,M,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2011MAYOR99,Grand Forks,NA,Ann,Gordon,,138,1179,0,0,0,F,2011,19-Nov-11,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2014MAYOR99,Grand Forks,NA,Donna,Semenoff,,144,1562,0,0,0,F,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
Grand Forks2014MAYOR99,Grand Forks,NA,Peter,Demski,,31,1562,0,0,0,M,2014,15-Nov-14,mayor,99,1,CivicInfoBC,British Columbia,West,NA
