mun_c,mun_n,reg_c,reg_n,arr_c,arr_n,poste_c,type_poste_c,type_poste_d,nom,prenom,sexe,sortant,parti_n,nb_electeurs_maire,nb_votes_candidat,nb_votes_rejetes,statut_candidat_d
85005,Témiscaming,8,Abitibi-Témiscamingue,,,1,C,Conseiller,OUELLET,YVES,m,NONSO,,1946,637,12,Élu
85005,Témiscaming,8,Abitibi-Témiscamingue,,,2,C,Conseiller,MCCANN,JOSETTE,f,NONSO,,1946,472,11,Non élu
85005,Témiscaming,8,Abitibi-Témiscamingue,,,2,C,Conseiller,RAYMOND,STEVE,m,NONSO,,1946,620,11,Élu
85005,Témiscaming,8,Abitibi-Témiscamingue,,,3,C,Conseiller,BÉRUBÉ,PIERRE,m,NONSO,,1946,0,0,Élu sans opposition
85005,Témiscaming,8,Abitibi-Témiscamingue,,,4,C,Conseiller,GINGRAS,PIERRE,m,SORTA,,1946,0,0,Élu sans opposition
85005,Témiscaming,8,Abitibi-Témiscamingue,,,5,C,Conseiller,DI MAURIZIO,JOHANNE,f,NONSO,,1946,234,17,Non élu
85005,Témiscaming,8,Abitibi-Témiscamingue,,,5,C,Conseiller,LYNN LADOUCEUR,TANYA,f,SORTA,,1946,853,17,Élu
85005,Témiscaming,8,Abitibi-Témiscamingue,,,6,C,Conseiller,LACASSE,GILBERT,m,SORTA,,1946,549,16,Élu
85005,Témiscaming,8,Abitibi-Témiscamingue,,,6,C,Conseiller,RANNOU,KAREN,f,NONSO,,1946,538,16,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,0,M,Maire,Côté,Bernard,m,NONSO,,4078,233,50,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,0,M,Maire,Garon,Gilles,m,SORTA,,4078,1097,50,Élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,0,M,Maire,Loiselle,André,m,NONSO,,4078,997,50,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,1,C,Conseiller,April,Alexandre,m,NONSO,,4078,175,4,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,1,C,Conseiller,Beaulieu,Gérard,m,NONSO,,4078,86,4,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,1,C,Conseiller,Malenfant,Francis,m,NONSO,,4078,260,4,Élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,2,C,Conseiller,Bergeron,Jean-Marc,m,NONSO,,4078,79,11,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,2,C,Conseiller,Caron,Gilles,m,NONSO,,4078,115,11,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,2,C,Conseiller,Dubé,Nathalie,f,NONSO,,4078,31,11,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,2,C,Conseiller,Lévesque,Viviane,f,NONSO,,4078,34,11,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,2,C,Conseiller,Racine,Benoit,m,SORTA,,4078,123,11,Élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,2,C,Conseiller,Thériault,Ghislain,m,NONSO,,4078,61,11,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,3,C,Conseiller,Dumont,Rémi,m,NONSO,,4078,244,11,Élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,3,C,Conseiller,Pelletier,Bernise,f,SORTA,,4078,168,11,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,4,C,Conseiller,Bédard,Annick,f,NONSO,,4078,225,0,Élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,4,C,Conseiller,Caron,Ginette,f,NONSO,,4078,105,0,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,5,C,Conseiller,Fiset,Denys,m,NONSO,,4078,68,7,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,5,C,Conseiller,Rousseau,Annette,f,SORTA,,4078,229,7,Élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,6,C,Conseiller,Bélanger,Charles-Aimé,m,SORTA,,4078,148,4,Non élu
13073,Témiscouata-sur-le-Lac,1,Bas-Saint-Laurent,,,6,C,Conseiller,Cloutier,Élisabeth,f,NONSO,,4078,187,4,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,0,M,Maire,Bourdeau,Michel Jr,m,NONSO,Équipe Michel Bourdeau,1439,360,23,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,0,M,Maire,Lapointe,Marlène,f,NONSO,,1439,118,23,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,0,M,Maire,Trudel,Manon,f,SORTA,L´Équipe Trudel,1439,327,23,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,1,C,Conseiller,D´Antonio,Roger,m,NONSO,Équipe Michel Bourdeau,1439,420,66,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,1,C,Conseiller,Nault,Jean-Marc,m,NONSO,,1439,342,66,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,2,C,Conseiller,Boulianne,Penny,f,SORTA,Équipe Michel Bourdeau,1439,381,33,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,2,C,Conseiller,Leclerc,Julien,m,NONSO,L´Équipe Trudel,1439,414,33,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,3,C,Conseiller,Brazeau,Jean-Pierre,m,SORTA,Équipe Michel Bourdeau,1439,423,32,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,3,C,Conseiller,Leclair,Louise,f,NONSO,L´Équipe Trudel,1439,373,32,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,4,C,Conseiller,Beauregard-Paquin,David,m,NONSO,Équipe Michel Bourdeau,1439,401,31,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,4,C,Conseiller,Brassard,Yves,m,NONSO,L´Équipe Trudel,1439,396,31,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,5,C,Conseiller,Benomar,Anissa,f,NONSO,L´Équipe Trudel,1439,382,36,Non élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,5,C,Conseiller,Jodoin,Guy,m,NONSO,Équipe Michel Bourdeau,1439,410,36,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,6,C,Conseiller,de Repentigny,Yves,m,NONSO,L´Équipe Trudel,1439,420,32,Élu
71075,Terrasse-Vaudreuil,16,Montérégie,,,6,C,Conseiller,Kirkman,Valerie,f,SORTA,Équipe Michel Bourdeau,1439,376,32,Non élu
64008,Terrebonne,14,Lanaudière,,,0,M,Maire,Hanachian,Antoine,m,NONSO,Renouveau Terrebonne,79662,10692,1076,Non élu
64008,Terrebonne,14,Lanaudière,,,0,M,Maire,Robitaille,Jean-Marc,m,SORTA,Équipe Robitaille,79662,17743,1076,Élu
64008,Terrebonne,14,Lanaudière,,,1,C,Conseiller,Picard,Sylvain,m,NONSO,Renouveau Terrebonne,79662,597,44,Non élu
64008,Terrebonne,14,Lanaudière,,,1,C,Conseiller,Villeneuve,Brigitte,f,NONSO,Équipe Robitaille,79662,839,44,Élu
64008,Terrebonne,14,Lanaudière,,,2,C,Conseiller,Bellavance,Nathalie,f,NONSO,Équipe Robitaille,79662,1218,43,Élu
64008,Terrebonne,14,Lanaudière,,,2,C,Conseiller,Côté,André,m,NONSO,,79662,192,43,Non élu
64008,Terrebonne,14,Lanaudière,,,2,C,Conseiller,Dufresne,Marcèle,f,NONSO,Renouveau Terrebonne,79662,355,43,Non élu
64008,Terrebonne,14,Lanaudière,,,3,C,Conseiller,Armstrong,Dave,m,NONSO,,79662,349,59,Non élu
64008,Terrebonne,14,Lanaudière,,,3,C,Conseiller,Lamarche,Marie-Claude,f,SORTA,Équipe Robitaille,79662,1193,59,Élu
64008,Terrebonne,14,Lanaudière,,,4,C,Conseiller,Leclerc,Réal,m,SORTA,Équipe Robitaille,79662,0,0,Élu sans opposition
64008,Terrebonne,14,Lanaudière,,,5,C,Conseiller,Gagnon,Serge,m,NONSO,,79662,955,30,Élu
64008,Terrebonne,14,Lanaudière,,,5,C,Conseiller,Poitras,Denis,m,SORTA,Équipe Robitaille,79662,808,30,Non élu
64008,Terrebonne,14,Lanaudière,,,6,C,Conseiller,Bergeron,Mathieu,m,NONSO,Renouveau Terrebonne,79662,838,32,Non élu
64008,Terrebonne,14,Lanaudière,,,6,C,Conseiller,Morin,Michel,m,SORTA,Équipe Robitaille,79662,999,32,Élu
64008,Terrebonne,14,Lanaudière,,,7,C,Conseiller,Asselin,Paul,m,SORTA,Équipe Robitaille,79662,1022,39,Élu
64008,Terrebonne,14,Lanaudière,,,7,C,Conseiller,Ste-Marie,Lucie,f,NONSO,Renouveau Terrebonne,79662,801,39,Non élu
64008,Terrebonne,14,Lanaudière,,,8,C,Conseiller,Beaupré,Marie-Josée,f,SORTA,Équipe Robitaille,79662,1059,48,Élu
64008,Terrebonne,14,Lanaudière,,,8,C,Conseiller,Girard,Sylvain,m,NONSO,Renouveau Terrebonne,79662,617,48,Non élu
64008,Terrebonne,14,Lanaudière,,,9,C,Conseiller,Campagna,Marc,m,SORTA,Équipe Robitaille,79662,1221,45,Élu
64008,Terrebonne,14,Lanaudière,,,9,C,Conseiller,Dubé,Nathalie,f,NONSO,Renouveau Terrebonne,79662,876,45,Non élu
64008,Terrebonne,14,Lanaudière,,,10,C,Conseiller,Asselin,Frédéric,m,SORTA,Équipe Robitaille,79662,745,33,Élu
64008,Terrebonne,14,Lanaudière,,,10,C,Conseiller,Morin,Robert,m,NONSO,Renouveau Terrebonne,79662,618,33,Non élu
64008,Terrebonne,14,Lanaudière,,,10,C,Conseiller,Ouimet,André,m,NONSO,,79662,533,33,Non élu
64008,Terrebonne,14,Lanaudière,,,11,C,Conseiller,Lévesque,Clermont,m,SORTA,Équipe Robitaille,79662,1023,53,Élu
64008,Terrebonne,14,Lanaudière,,,11,C,Conseiller,Ricard,Nathalie,f,NONSO,,79662,863,53,Non élu
64008,Terrebonne,14,Lanaudière,,,12,C,Conseiller,Fontaine,André,m,NONSO,,79662,896,62,Élu
64008,Terrebonne,14,Lanaudière,,,12,C,Conseiller,Labrecque,Jean-Luc,m,SORTA,Équipe Robitaille,79662,729,62,Non élu
64008,Terrebonne,14,Lanaudière,,,13,C,Conseiller,Meunier,Guy,m,NONSO,Renouveau Terrebonne,79662,667,61,Non élu
64008,Terrebonne,14,Lanaudière,,,13,C,Conseiller,Tousignant,Sylvain,m,SORTA,Équipe Robitaille,79662,1268,61,Élu
64008,Terrebonne,14,Lanaudière,,,14,C,Conseiller,Brisebois,Robert,m,NONSO,,79662,918,68,Non élu
64008,Terrebonne,14,Lanaudière,,,14,C,Conseiller,Messier,Claire,f,NONSO,Équipe Robitaille,79662,919,68,Élu
64008,Terrebonne,14,Lanaudière,,,15,C,Conseiller,Berthe,Stéphane,m,SORTA,Équipe Robitaille,79662,0,0,Élu sans opposition
64008,Terrebonne,14,Lanaudière,,,16,C,Conseiller,Gingras,Benoît,m,NONSO,Renouveau Terrebonne,79662,752,37,Non élu
64008,Terrebonne,14,Lanaudière,,,16,C,Conseiller,Sénécal,Jean-Guy,m,SORTA,Équipe Robitaille,79662,1429,37,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,0,M,Maire,Brousseau,Marc-Alexandre,m,NONSO,,20943,6091,164,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,0,M,Maire,Champagne,Louis-Philippe,m,NONSO,,20943,1396,164,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,0,M,Maire,Huot,Jean-Pierre,m,NONSO,,20943,3915,164,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,0,M,Maire,Vachon,Marc F.,m,NONSO,,20943,1196,164,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,1,C,Conseiller,Boudreau,Clément,m,SORTA,,20943,510,12,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,1,C,Conseiller,Devauchelle,Cyril,m,NONSO,,20943,44,12,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,1,C,Conseiller,Dubuc,Anny,f,NONSO,,20943,86,12,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,1,C,Conseiller,Perreault,Josée,f,NONSO,,20943,577,12,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,2,C,Conseiller,Dostie,Michel,m,NONSO,,20943,172,18,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,2,C,Conseiller,Dufresne,Mario,m,NONSO,,20943,59,18,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,2,C,Conseiller,Girard,Patrick,m,NONSO,,20943,98,18,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,2,C,Conseiller,Labbé,Denis,m,NONSO,,20943,330,18,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,2,C,Conseiller,Morissette,Jean-François,m,NONSO,,20943,497,18,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,2,C,Conseiller,Pouliot,Robert,m,NONSO,,20943,104,18,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,3,C,Conseiller,Cliche,Ghyslain,m,SORTA,,20943,585,18,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,3,C,Conseiller,Verreault,Michel,m,NONSO,,20943,849,18,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,4,C,Conseiller,Bergeron,Denise P.,f,NONSO,,20943,486,16,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,4,C,Conseiller,Champagne,Luc,m,SORTA,,20943,406,16,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,4,C,Conseiller,Xenos,Peter,m,NONSO,,20943,151,16,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,5,C,Conseiller,Delisle,Jean-François,m,NONSO,,20943,1144,25,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,5,C,Conseiller,Roberge,Bertrand,m,NONSO,,20943,145,25,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,6,C,Conseiller,Ferland,André,m,NONSO,,20943,125,10,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,6,C,Conseiller,Martin,Hélène,f,NONSO,,20943,1047,10,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,6,C,Conseiller,Pinard,Richard,m,NONSO,,20943,67,10,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,7,C,Conseiller,Berthiaume,David,m,NONSO,,20943,486,9,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,7,C,Conseiller,Fecteau,Claude,m,NONSO,,20943,268,9,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,7,C,Conseiller,Hallée,Gilbert,m,NONSO,,20943,161,9,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,7,C,Conseiller,Tanguay,Marco,m,SORTA,,20943,535,9,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,8,C,Conseiller,Bergeron,Yves,m,NONSO,,20943,914,12,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,8,C,Conseiller,Drouin,Pierre-André (P.A.),m,NONSO,,20943,497,12,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,9,C,Conseiller,Lehoux,François,m,NONSO,,20943,347,34,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,9,C,Conseiller,Madore,François,m,NONSO,,20943,575,34,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,10,C,Conseiller,Landry,Kyle,m,NONSO,,20943,257,14,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,10,C,Conseiller,Poudrier,Daniel,m,NONSO,,20943,534,14,Élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,10,C,Conseiller,Quirion,Guy,m,NONSO,,20943,106,14,Non élu
31084,Thetford Mines,12,Chaudière-Appalaches,,,10,C,Conseiller,Vachon,Gaetan,m,SORTA,,20943,420,14,Non élu
84045,Thorne,7,Outaouais,,,0,M,Maire,Murdock,Terence,m,NONSO,,513,182,2,Élu
84045,Thorne,7,Outaouais,,,0,M,Maire,Vowles,Edwin Ross,m,SORTA,,513,114,2,Non élu
84045,Thorne,7,Outaouais,,,1,C,Conseiller,Abbott/MILLER,Julie,f,NONSO,,513,133,9,Élu
84045,Thorne,7,Outaouais,,,1,C,Conseiller,Papineau,Brenda,f,NONSO,,513,80,9,Non élu
84045,Thorne,7,Outaouais,,,1,C,Conseiller,Pasch,Lillian,f,NONSO,,513,76,9,Non élu
84045,Thorne,7,Outaouais,,,2,C,Conseiller,Daly-Kelly,Karen,f,SORTA,,513,150,5,Élu
84045,Thorne,7,Outaouais,,,2,C,Conseiller,Hodgins,Grant,m,NONSO,,513,94,5,Non élu
84045,Thorne,7,Outaouais,,,2,C,Conseiller,Lance,Donald,m,NONSO,,513,49,5,Non élu
84045,Thorne,7,Outaouais,,,3,C,Conseiller,Born,Marguerite,f,NONSO,,513,175,8,Élu
84045,Thorne,7,Outaouais,,,3,C,Conseiller,Schock-Pulley,Janis,f,SORTA,,513,115,8,Non élu
84045,Thorne,7,Outaouais,,,4,C,Conseiller,Guitard,MIchel,m,SORTA,,513,125,10,Non élu
84045,Thorne,7,Outaouais,,,4,C,Conseiller,Stafford,Deborah,f,NONSO,,513,163,10,Élu
84045,Thorne,7,Outaouais,,,5,C,Conseiller,Pasch,Ernest,m,SORTA,,513,197,4,Élu
84045,Thorne,7,Outaouais,,,5,C,Conseiller,Turcotte,Andrew,m,NONSO,,513,97,4,Non élu
84045,Thorne,7,Outaouais,,,6,C,Conseiller,Black,Robert Cyrus,m,NONSO,,513,32,1,Non élu
84045,Thorne,7,Outaouais,,,6,C,Conseiller,Dagenais-Schwartz,Essie,f,SORTA,,513,205,1,Élu
84045,Thorne,7,Outaouais,,,6,C,Conseiller,Inglis,Trina,f,NONSO,,513,60,1,Non élu
80050,Thurso,7,Outaouais,,,0,M,Maire,Beaulne,Donald,m,NONSO,,2072,87,24,Non élu
80050,Thurso,7,Outaouais,,,0,M,Maire,Lauzon,Benoit,m,NONSO,,2072,1120,24,Élu
80050,Thurso,7,Outaouais,,,1,C,Conseiller,Raby,Léonard,m,SORTA,,2072,0,0,Élu sans opposition
80050,Thurso,7,Outaouais,,,2,C,Conseiller,Lanthier,Jean,m,NONSO,,2072,693,34,Élu
80050,Thurso,7,Outaouais,,,2,C,Conseiller,Piché-Delisle,Marguerite,f,NONSO,,2072,504,34,Non élu
80050,Thurso,7,Outaouais,,,3,C,Conseiller,Carrière,Jason,m,NONSO,,2072,741,39,Élu
80050,Thurso,7,Outaouais,,,3,C,Conseiller,St-Jacques,Mario,m,NONSO,,2072,451,39,Non élu
80050,Thurso,7,Outaouais,,,4,C,Conseiller,Ouellet,René,m,NONSO,,2072,0,0,Élu sans opposition
80050,Thurso,7,Outaouais,,,5,C,Conseiller,Laprade,Hélène,f,NONSO,,2072,761,32,Élu
80050,Thurso,7,Outaouais,,,5,C,Conseiller,Néron-Cloutier,Agapo,f,NONSO,,2072,438,32,Non élu
80050,Thurso,7,Outaouais,,,6,C,Conseiller,Danis,Carol,m,NONSO,,2072,0,0,Élu sans opposition
39025,Tingwick,17,Centre-du-Québec,,,0,M,Maire,Fortin,Réal,m,NONSO,Équipe de Réal Fortin,1268,499,10,Élu
39025,Tingwick,17,Centre-du-Québec,,,0,M,Maire,Lavallée,Jeanot,m,NONSO,,1268,289,10,Non élu
39025,Tingwick,17,Centre-du-Québec,,,1,C,Conseiller,Langlois,Marcel (Bill),m,NONSO,Équipe de Réal Fortin,1268,407,12,Élu
39025,Tingwick,17,Centre-du-Québec,,,1,C,Conseiller,Martineau,Maureen,f,NONSO,,1268,379,12,Non élu
39025,Tingwick,17,Centre-du-Québec,,,2,C,Conseiller,Gagnon,Ghislain (Méo),m,NONSO,Équipe de Réal Fortin,1268,442,17,Élu
39025,Tingwick,17,Centre-du-Québec,,,2,C,Conseiller,Hinse,Sylvain,m,NONSO,,1268,339,17,Non élu
39025,Tingwick,17,Centre-du-Québec,,,3,C,Conseiller,Simoneau,Gaston,m,NONSO,Équipe de Réal Fortin,1268,488,16,Élu
39025,Tingwick,17,Centre-du-Québec,,,3,C,Conseiller,Sorel,Jennifer,f,NONSO,,1268,304,16,Non élu
39025,Tingwick,17,Centre-du-Québec,,,4,C,Conseiller,Corriveau,Marc,m,SORTA,,1268,349,19,Non élu
39025,Tingwick,17,Centre-du-Québec,,,4,C,Conseiller,Hinse,Guillaume,m,NONSO,Équipe de Réal Fortin,1268,430,19,Élu
39025,Tingwick,17,Centre-du-Québec,,,5,C,Conseiller,Ouellette,Gervais,m,NONSO,Équipe de Réal Fortin,1268,532,23,Élu
39025,Tingwick,17,Centre-du-Québec,,,5,C,Conseiller,Pellerin,Denis,m,NONSO,,1268,243,23,Non élu
39025,Tingwick,17,Centre-du-Québec,,,6,C,Conseiller,Forestier,Suzanne,f,NONSO,Équipe de Réal Fortin,1268,426,13,Élu
39025,Tingwick,17,Centre-du-Québec,,,6,C,Conseiller,Lachance,Denis,m,NONSO,,1268,359,13,Non élu
17035,Tourville,12,Chaudière-Appalaches,,,0,M,Maire,Dubé,Benoit,m,NONSO,,0,0,0,Élu sans opposition
17035,Tourville,12,Chaudière-Appalaches,,,1,C,Conseiller,Morneau,Luce,f,SORTA,,0,0,0,Élu sans opposition
17035,Tourville,12,Chaudière-Appalaches,,,2,C,Conseiller,Joncas,Lucia,f,NONSO,,0,0,0,Élu sans opposition
17035,Tourville,12,Chaudière-Appalaches,,,3,C,Conseiller,Demers,Paul,m,NONSO,,0,0,0,Désistement
17035,Tourville,12,Chaudière-Appalaches,,,3,C,Conseiller,Labonté,Vicky,f,NONSO,,0,0,0,Élu sans opposition
17035,Tourville,12,Chaudière-Appalaches,,,4,C,Conseiller,Joncas,René,m,SORTA,,0,0,0,Élu sans opposition
17035,Tourville,12,Chaudière-Appalaches,,,5,C,Conseiller,Mercier,Édith,m,NONSO,,0,0,0,Élu sans opposition
17035,Tourville,12,Chaudière-Appalaches,,,6,C,Conseiller,Fournier,Francine  P.,f,SORTA,,0,0,0,Désistement
17035,Tourville,12,Chaudière-Appalaches,,,6,C,Conseiller,Gagnon,Mario,m,NONSO,,0,0,0,Élu sans opposition
88075,Trécesson,8,Abitibi-Témiscamingue,,,0,M,Maire,Bédard-Larochelle,Anita,f,NONSO,,977,209,3,Élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,0,M,Maire,Ferland,Claude,m,NONSO,,977,49,3,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,0,M,Maire,Nadeau,Ghislain,m,SORTA,,977,185,3,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Langlois,Viateur,m,NONSO,,977,285,11,Élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Plourde,Marcel,m,NONSO,,977,149,11,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Lafrance,Patrick,m,SORTA,,977,122,11,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Masson,André,m,NONSO,,977,309,11,Élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Mercier,Rose-Anne,f,NONSO,,977,0,11,Désistement
88075,Trécesson,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Caron,Jeannine,f,NONSO,,977,45,7,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Hamelin,Michel,m,NONSO,,977,93,7,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Levasseur,Alice,f,NONSO,,977,301,7,Élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Brunet,Rollande,f,NONSO,,977,252,9,Élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Hamelin,Colette,f,NONSO,,977,71,9,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Otis,Jean-Luc,m,NONSO,,977,113,9,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Caron,Nadia,f,NONSO,,977,142,8,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Dion,Nathalie,f,SORTA,,977,296,8,Élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Malenfant,André,m,NONSO,,977,166,10,Non élu
88075,Trécesson,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Thibault,Stéphane,m,NONSO,,977,261,10,Élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,0,M,Maire,Lalonde,Jean,m,SORTA,,693,0,0,Élu sans opposition
71125,Très-Saint-Rédempteur,16,Montérégie,,,1,C,Conseiller,Bonneau,Bernard,m,NONSO,,693,205,17,Non élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,1,C,Conseiller,Cozens,Paul,m,SORTA,,693,248,17,Élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,2,C,Conseiller,Blais,Pierre,m,NONSO,,693,195,15,Non élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,2,C,Conseiller,Charest,Lise,f,NONSO,,693,260,15,Élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,2,C,Conseiller,Guénette,Guy,m,SORTA,,693,0,15,Désistement
71125,Très-Saint-Rédempteur,16,Montérégie,,,3,C,Conseiller,Lemieux,Julie,f,NONSO,,693,0,0,Élu sans opposition
71125,Très-Saint-Rédempteur,16,Montérégie,,,3,C,Conseiller,Soucy,Gaston,m,NONSO,,693,0,0,Désistement
71125,Très-Saint-Rédempteur,16,Montérégie,,,4,C,Conseiller,Hébert,René-Philippe,m,NONSO,,693,248,12,Élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,4,C,Conseiller,Santini,Mario,m,SORTA,,693,210,12,Non élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,4,C,Conseiller,St-Pierre,Charles,m,NONSO,,693,0,12,Désistement
71125,Très-Saint-Rédempteur,16,Montérégie,,,5,C,Conseiller,Zalac,Alexandre,m,SORTA,,693,0,0,Élu sans opposition
71125,Très-Saint-Rédempteur,16,Montérégie,,,6,C,Conseiller,Cardinal,Mario,m,SORTA,,693,237,19,Élu
71125,Très-Saint-Rédempteur,16,Montérégie,,,6,C,Conseiller,Mouzon,Willy,m,NONSO,,693,214,19,Non élu
69030,Très-Saint-Sacrement,16,Montérégie,,,0,M,Maire,Rochefort,François,m,SORTA,,0,0,0,Élu sans opposition
69030,Très-Saint-Sacrement,16,Montérégie,,,1,C,Conseiller,Anderson,Danny,m,SORTA,,0,0,0,Élu sans opposition
69030,Très-Saint-Sacrement,16,Montérégie,,,2,C,Conseiller,Loiselle,Johanne,f,SORTA,,0,0,0,Élu sans opposition
69030,Très-Saint-Sacrement,16,Montérégie,,,3,C,Conseiller,McKell,Agnes,f,SORTA,,0,0,0,Élu sans opposition
69030,Très-Saint-Sacrement,16,Montérégie,,,4,C,Conseiller,Craig,Ross,m,SORTA,,0,0,0,Élu sans opposition
69030,Très-Saint-Sacrement,16,Montérégie,,,5,C,Conseiller,Templeton,Jim,m,NONSO,,0,0,0,Élu sans opposition
69030,Très-Saint-Sacrement,16,Montérégie,,,6,C,Conseiller,Laramée,Pascal,m,SORTA,,0,0,0,Élu sans opposition
